"feature","alpha","k","min_size","pos"
"RIC",1,"NULL",8,46
"RIC",1,"NULL",8,56
"RIC",1,"NULL",9,23
"RIC",1,"NULL",9,46
"RIC",1,"NULL",9,56
"RIC",1,"NULL",10,23
"RIC",1,"NULL",10,46
"RIC",1,"NULL",10,56
"RIC",2,"1",5,46
"RIC",2,"1",6,46
"RIC",2,"1",7,46
"RIC",2,"1",8,46
"RIC",2,"1",9,46
"RIC",2,"1",10,46
"RIC",2,"2",5,46
"RIC",2,"2",5,52
"RIC",2,"2",6,46
"RIC",2,"2",6,52
"RIC",2,"2",7,46
"RIC",2,"2",7,56
"RIC",2,"2",8,46
"RIC",2,"2",8,56
"RIC",2,"2",9,46
"RIC",2,"2",9,56
"RIC",2,"2",10,46
"RIC",2,"2",10,56
"RIC",2,"3",5,23
"RIC",2,"3",5,46
"RIC",2,"3",5,52
"RIC",2,"3",6,23
"RIC",2,"3",6,46
"RIC",2,"3",6,52
"RIC",2,"3",7,23
"RIC",2,"3",7,46
"RIC",2,"3",7,56
"RIC",2,"3",8,23
"RIC",2,"3",8,46
"RIC",2,"3",8,56
"RIC",2,"3",9,23
"RIC",2,"3",9,46
"RIC",2,"3",9,56
"RIC",2,"3",10,23
"RIC",2,"3",10,46
"RIC",2,"3",10,56
"RIC",2,"4",5,6
"RIC",2,"4",5,23
"RIC",2,"4",5,46
"RIC",2,"4",5,52
"RIC",2,"4",6,7
"RIC",2,"4",6,23
"RIC",2,"4",6,46
"RIC",2,"4",6,52
"RIC",2,"4",7,23
"RIC",2,"4",7,31
"RIC",2,"4",7,46
"RIC",2,"4",7,56
"RIC",2,"4",8,23
"RIC",2,"4",8,31
"RIC",2,"4",8,46
"RIC",2,"4",8,56
"RIC",2,"4",9,23
"RIC",2,"4",9,32
"RIC",2,"4",9,46
"RIC",2,"4",9,56
"RIC",2,"4",10,23
"RIC",2,"4",10,33
"RIC",2,"4",10,46
"RIC",2,"4",10,56
"RIC",2,"NULL",5,23
"RIC",2,"NULL",5,46
"RIC",2,"NULL",5,52
"RIC",2,"NULL",6,7
"RIC",2,"NULL",6,13
"RIC",2,"NULL",6,23
"RIC",2,"NULL",6,46
"RIC",2,"NULL",6,52
"RIC",2,"NULL",7,23
"RIC",2,"NULL",7,46
"RIC",2,"NULL",7,56
"RIC",2,"NULL",8,23
"RIC",2,"NULL",8,46
"RIC",2,"NULL",8,56
"RIC",2,"NULL",9,23
"RIC",2,"NULL",9,46
"RIC",2,"NULL",9,56
"RIC",2,"NULL",10,23
"RIC",2,"NULL",10,46
"RIC",2,"NULL",10,56
"Multivariate",1,"1",5,49
"Multivariate",1,"1",6,49
"Multivariate",1,"1",7,49
"Multivariate",1,"1",8,49
"Multivariate",1,"1",9,49
"Multivariate",1,"1",10,49
"Multivariate",1,"2",5,25
"Multivariate",1,"2",5,49
"Multivariate",1,"2",6,25
"Multivariate",1,"2",6,49
"Multivariate",1,"2",7,25
"Multivariate",1,"2",7,49
"Multivariate",1,"2",8,25
"Multivariate",1,"2",8,49
"Multivariate",1,"2",9,25
"Multivariate",1,"2",9,49
"Multivariate",1,"2",10,25
"Multivariate",1,"2",10,49
"Multivariate",1,"3",5,25
"Multivariate",1,"3",5,49
"Multivariate",1,"3",5,57
"Multivariate",1,"3",6,25
"Multivariate",1,"3",6,49
"Multivariate",1,"3",6,57
"Multivariate",1,"3",7,25
"Multivariate",1,"3",7,49
"Multivariate",1,"3",7,57
"Multivariate",1,"3",8,25
"Multivariate",1,"3",8,49
"Multivariate",1,"3",8,57
"Multivariate",1,"3",9,14
"Multivariate",1,"3",9,25
"Multivariate",1,"3",9,49
"Multivariate",1,"3",10,13
"Multivariate",1,"3",10,25
"Multivariate",1,"3",10,49
"Multivariate",1,"4",5,14
"Multivariate",1,"4",5,25
"Multivariate",1,"4",5,49
"Multivariate",1,"4",5,57
"Multivariate",1,"4",6,14
"Multivariate",1,"4",6,25
"Multivariate",1,"4",6,49
"Multivariate",1,"4",6,57
"Multivariate",1,"4",7,13
"Multivariate",1,"4",7,25
"Multivariate",1,"4",7,49
"Multivariate",1,"4",7,57
"Multivariate",1,"4",8,14
"Multivariate",1,"4",8,25
"Multivariate",1,"4",8,49
"Multivariate",1,"4",8,57
"Multivariate",1,"4",9,14
"Multivariate",1,"4",9,25
"Multivariate",1,"4",9,49
"Multivariate",1,"4",9,58
"Multivariate",1,"4",10,13
"Multivariate",1,"4",10,25
"Multivariate",1,"4",10,49
"Multivariate",1,"4",10,59
"Multivariate",1,"NULL",5,14
"Multivariate",1,"NULL",5,19
"Multivariate",1,"NULL",5,25
"Multivariate",1,"NULL",5,33
"Multivariate",1,"NULL",5,44
"Multivariate",1,"NULL",5,49
"Multivariate",1,"NULL",5,57
"Multivariate",1,"NULL",5,64
"Multivariate",1,"NULL",6,14
"Multivariate",1,"NULL",6,25
"Multivariate",1,"NULL",6,33
"Multivariate",1,"NULL",6,43
"Multivariate",1,"NULL",6,49
"Multivariate",1,"NULL",6,57
"Multivariate",1,"NULL",6,64
"Multivariate",1,"NULL",7,13
"Multivariate",1,"NULL",7,25
"Multivariate",1,"NULL",7,38
"Multivariate",1,"NULL",7,49
"Multivariate",1,"NULL",7,57
"Multivariate",1,"NULL",8,14
"Multivariate",1,"NULL",8,25
"Multivariate",1,"NULL",8,38
"Multivariate",1,"NULL",8,49
"Multivariate",1,"NULL",8,57
"Multivariate",1,"NULL",9,14
"Multivariate",1,"NULL",9,25
"Multivariate",1,"NULL",9,38
"Multivariate",1,"NULL",9,49
"Multivariate",1,"NULL",9,58
"Multivariate",1,"NULL",10,13
"Multivariate",1,"NULL",10,25
"Multivariate",1,"NULL",10,38
"Multivariate",1,"NULL",10,49
"Multivariate",1,"NULL",10,59
"Multivariate",2,"1",5,48
"Multivariate",2,"1",6,48
"Multivariate",2,"1",7,48
"Multivariate",2,"1",8,48
"Multivariate",2,"1",9,48
"Multivariate",2,"1",10,48
"Multivariate",2,"2",5,14
"Multivariate",2,"2",5,48
"Multivariate",2,"2",6,14
"Multivariate",2,"2",6,48
"Multivariate",2,"2",7,14
"Multivariate",2,"2",7,48
"Multivariate",2,"2",8,14
"Multivariate",2,"2",8,48
"Multivariate",2,"2",9,14
"Multivariate",2,"2",9,48
"Multivariate",2,"2",10,14
"Multivariate",2,"2",10,48
"Multivariate",2,"3",5,14
"Multivariate",2,"3",5,48
"Multivariate",2,"3",5,57
"Multivariate",2,"3",6,14
"Multivariate",2,"3",6,48
"Multivariate",2,"3",6,57
"Multivariate",2,"3",7,14
"Multivariate",2,"3",7,48
"Multivariate",2,"3",7,57
"Multivariate",2,"3",8,14
"Multivariate",2,"3",8,48
"Multivariate",2,"3",8,57
"Multivariate",2,"3",9,14
"Multivariate",2,"3",9,48
"Multivariate",2,"3",9,57
"Multivariate",2,"3",10,14
"Multivariate",2,"3",10,29
"Multivariate",2,"3",10,48
"Multivariate",2,"4",5,14
"Multivariate",2,"4",5,29
"Multivariate",2,"4",5,48
"Multivariate",2,"4",5,57
"Multivariate",2,"4",6,14
"Multivariate",2,"4",6,29
"Multivariate",2,"4",6,48
"Multivariate",2,"4",6,57
"Multivariate",2,"4",7,14
"Multivariate",2,"4",7,29
"Multivariate",2,"4",7,48
"Multivariate",2,"4",7,57
"Multivariate",2,"4",8,14
"Multivariate",2,"4",8,29
"Multivariate",2,"4",8,48
"Multivariate",2,"4",8,57
"Multivariate",2,"4",9,14
"Multivariate",2,"4",9,29
"Multivariate",2,"4",9,48
"Multivariate",2,"4",9,57
"Multivariate",2,"4",10,14
"Multivariate",2,"4",10,29
"Multivariate",2,"4",10,48
"Multivariate",2,"4",10,58
"Multivariate",2,"NULL",5,14
"Multivariate",2,"NULL",5,19
"Multivariate",2,"NULL",5,24
"Multivariate",2,"NULL",5,29
"Multivariate",2,"NULL",5,43
"Multivariate",2,"NULL",5,48
"Multivariate",2,"NULL",5,57
"Multivariate",2,"NULL",5,64
"Multivariate",2,"NULL",6,14
"Multivariate",2,"NULL",6,29
"Multivariate",2,"NULL",6,38
"Multivariate",2,"NULL",6,48
"Multivariate",2,"NULL",6,57
"Multivariate",2,"NULL",6,64
"Multivariate",2,"NULL",7,14
"Multivariate",2,"NULL",7,29
"Multivariate",2,"NULL",7,38
"Multivariate",2,"NULL",7,48
"Multivariate",2,"NULL",7,57
"Multivariate",2,"NULL",8,14
"Multivariate",2,"NULL",8,29
"Multivariate",2,"NULL",8,38
"Multivariate",2,"NULL",8,48
"Multivariate",2,"NULL",8,57
"Multivariate",2,"NULL",9,14
"Multivariate",2,"NULL",9,29
"Multivariate",2,"NULL",9,38
"Multivariate",2,"NULL",9,48
"Multivariate",2,"NULL",9,57
"Multivariate",2,"NULL",10,14
"Multivariate",2,"NULL",10,29
"Multivariate",2,"NULL",10,48
"Multivariate",2,"NULL",10,58
